Time_submitted,Review,Rating,Total_thumbsup,Reply
08-07-2022 02:18,When I clicked on the songs I wanted to hear it sometimes puts other songs but overall it has all my favorite songs so yeah idk lol I still recommend it to a lot of people,4,0,
08-07-2022 02:18,"It keeps on turning my music off as well as changing to music that's not even in my playlists. Me giving it one star might be a bit harsh but, I would like to listen to the music I choose otherwise what's the point of a playlist.",1,0,
08-07-2022 02:13,"The app isn't working on my phone anymore (Samsung A20). It was working just fine before the more recent update, but now all the playlists are empty and I can't play a single song (and no, I don't have offline mode turned on).",1,0,
08-07-2022 02:07,"Okay, I have a membership so I don't have any ads but my Spotify app on my phone wasn't working well. It wasn't showing something was playing and would stop in the middle of something.",4,0,
08-07-2022 02:07,"Ot was good until they started musically profiling me using radio wave brainwave frequency mindhacking devices. Now, all if the lyrics are different than the artist's and it's nerve wracking..",3,0,
08-07-2022 02:01,I couldn't open my Spotify account anymore!,5,0,
08-07-2022 01:57,You're better off paying for youtube music. There is no way to cancel your account/subscription if you forgot any credentials like a password or user name. Have sent them several emails to attempt to cancel since you can't call them but there is no way to cancel because they say they can't find my account but they are charging me for it.,1,0,
08-07-2022 01:52,I switched to Spotify after Google discontinued play music and haven't regretted it.,5,0,
08-07-2022 01:51,Seems like the random stopping of music has been fixed.thank you! And also people If you can accept what's included on the free spotify aspotify app just upgrade And stop complaining!!,4,4,"Hey, thanks for the report. If you haven't tried it yet, we'd suggest clearing the app's cache. Just head to Home > Settings (gear icon) > Storage > Delete cache. If that doesn't help, we’d recommend reaching out to Customer Service. Just head to support.spotify.com and search ""contact us""."
08-07-2022 01:50,"I love this app. However, recently it's been glitchy. I can't control the songs. The control features are gone. The app stops. Please fix soon.",1,0,
08-07-2022 01:47,Pretty awesome... I get to listen to music and stuff. You have to have premium if you don't wanna listen to ads every other song.,4,0,
08-07-2022 01:45,So convenient and easy to use,5,0,
08-07-2022 01:43,Very nice But innum songs add panuga,5,0,
08-07-2022 01:43,Continuing to say no internet connection.. with full bars. All other apps working.,1,0,
08-07-2022 01:40,I would have given it a 5out of 5 but not bc it don't let me replay a song,4,0,
08-07-2022 01:34,Spotify app has been kept abruptly freezing and unstable in my One plus 9R device. Requesting team to look into the same. It's more guess because of the recent OS update by one plus,3,0,
08-07-2022 01:25,"Great app, although it can be glitchy at times. Paying for premiums so worth it.",5,2,
08-07-2022 01:20,"What's happened? I've been using Spotify for years with no problems. But now podcasts keep randomly pausing, and the control bar has disappeared so I can no longer easily play and pause, or use the sleep function. This app isn't cheap and with this reduced functionality I feel I'm getting a poor deal.",2,1,
08-07-2022 01:20,"The worst app I've ever used, ads all the time and a lot of them, six skips AN HOUR plus not being able to play any song you like you have to listen to a whole Playlist in a random order with a few songs you were actually looking for, I also constantly run into problems that span across four phones and a laptop so it isn't my device, another limitation is listening on only one device at a time and it takes a little to switch, the only thing I use it for is listening to podcasts which isn't bad",1,1,
08-07-2022 01:17,"I always used to like this app and it was my favourite app to listen music or podcasts to, but lately I can't really download anything even though I have plenty of storage left and the app keeps on stopping. I deleted the app multiple times and restarted my phone but nothing works and after the last update everything just got worse.",1,0,
08-07-2022 01:12,Excellent service with all chromecast devices,5,0,
08-07-2022 01:07,"It's ok, but $10/month is too much to pay, especially knowing how little the artists actually get out of that money.",1,0,
08-07-2022 01:05,"I will only rate 5 if you include option ""Set Music As"" Ringtone, Alarm Tone and Message Alert tone. Edit: I'm lowering my rating more because it's annoying that it doesn't have option to remove a certain song directly from my playlist. I still need to get out and find the song to remove it instead of it being available when you click the 3 dots.",2,1,
08-07-2022 01:05,"Great app, just wish there were cheaper plans bc when your a kid and dont make bank and you want to listen to music...you dont really have the funds to give up 10 dollars a month...I know it doesn't sound like a lot but if you think about it, you not ""getting"" anything, you are enjoying music, and I guess you can just use the default like I do but it is just limiting. The app itself is great and has huge options and good quality, not glitchy and is great!",4,1,
08-07-2022 01:04,Worst song app because it's have an add in between of songs so worst,1,0,
08-07-2022 01:01,"So far so good .... Came over from another streaming service and its only the first billing month , I have had no problems and the library is much better, lots more podcast to choose from and .... I dont even miss Neil Young ✌",5,0,
08-07-2022 00:58,"This is a bad app. Resso is much better than Spotify. A song is repeated over and over again. I wanted to give it zero star, but There is no system for that. I'm uninstalling it.",1,0,
08-07-2022 00:56,All previous comments been covered. Started off brilliant under premium plan. Now ads coming fast as. I didn't pay to listen to ads & lose playlists etc. I'm canceling subscription.,2,0,
08-07-2022 00:56,The app won't even launch on my phone Just keeps showing the Spotify logo I'm disappointed,1,1,
08-07-2022 00:49,Very good app but so many ads,5,0,
08-07-2022 00:48,Spotify is the perfect name....spotty at best. I cant believe how many times the app plays music and sometimes it just doesnt want to. Mix that with zero phone support and fix the problem is a joke. I pay for this service for way to long now it just doesnt work at all. Ive looked at all forums and nothing has fixed the problem.,1,0,
08-07-2022 00:44,"Recently I've been having issues with my mobile app, sometimes a song will play but the profile of that song will be a different song, it's laggy. I normally fixed the issue by restarting my phone or updating my spotify app. My most annoying issue though is that I can't even open my mobile app anymore, it just leaves me on the black loading splash screen page with the green logo but never loads. It kinda sucks right now considering I pay for premium. I have a Samsung Galaxy Note 10",3,0,
08-07-2022 00:38,"Best app to listen to music, unfortunately some of the rarest song & artist that i was looking forward to listen sometime not available 😢",4,0,
08-07-2022 00:38,"Still buggy but functional. I still see bugs that are really confusing and frustrating. Beyond that, it's alright. Shuffle doesn't work properly. Will improve rating with further bug fixes and shuffle improvement",3,0,
08-07-2022 00:33,"I'm having the same issues as some of the last reviews, Spotify keeps pausing 3-4 times a song. It's very frustrating and I've starting using another service. Hopefully they can get this problem resolved asap.",3,0,
08-07-2022 00:31,It's bad it doesn't let you pick your own song. It's so confusing,1,0,
08-07-2022 00:30,I spoke with customer service for hours about an issue I was having and the final conclusion was that the issue was with my phone model. If you have issues that are specific to a device you should clearly market it as such if you aren't going to fix it.,1,0,
08-07-2022 00:29,One of the best music app,4,0,
08-07-2022 00:25,"My go to music app, first started using it years ago because no connection was needed to hear my playlists and I have never strayed.",5,0,
08-07-2022 00:25,I find every song every time,5,0,
08-07-2022 00:24,Damn My profile picture was in my Spotify and click man I love the playlist thank you so much,5,0,
08-07-2022 00:17,Excellent at guessing what kind of music I'd like to hear next. Always a great listening experience.,5,0,
08-07-2022 00:15,"Every song you've heard and more is on here, however, 1 BIG ISSUE, when I enter the app it will say ""nothing playing"" when there is very much something playing and it will play in the background but I can't control it at all from my notification bar",4,0,
08-07-2022 00:13,Awesome app that stays up to date with the latest rap and hip hop. My favorite app for music by far.....,5,0,
08-07-2022 00:11,It is because you don't have the right lyrics for a song,1,0,
08-07-2022 00:04,Won't show current song playing leaving one to scour the web based on lyrics! So much fun,1,1,
07-07-2022 23:59,So bad. Ads that will lag your device [S10] and will pop up and start playing random song's at random times. Try YT music and audible The programs MUST be trolling.,1,0,
07-07-2022 23:59,I don't want to give money just to listen to a specific song,1,0,
07-07-2022 23:57,Constant crash and video restarts. Instantly connects and plays last video to any Bluetooth device you are connected to,2,0,
07-07-2022 23:56,I wish that you didn't have to buy a membership to listen to most the songs,4,0,
07-07-2022 23:53,doesnt save offline to sd card properly,3,1,
07-07-2022 23:51,very good just wish their were less without having to pay,4,0,
07-07-2022 23:45,"It's been overall great improvement within couple of years and audio quality is great. The app synchronise between devices perfectly and I love this feature to switch between devices while playing song. I only thing I found weak is song suggestions, though I am using this app from couple of years but still it doesn't recommend or make an auto playlist which I like and groove. Please start using better AI so it can suggest and make better playlist for different users.",4,91,
07-07-2022 23:45,how do i play a songinstead of a damn playlist..... please.. tell me.... i cant figure out after about an hour,1,0,
07-07-2022 23:43,Yes it's good cause i like jazz wt all my heart,5,0,
07-07-2022 23:39,It won't even load and that's very upsetting considering I was charged for it.,1,0,
07-07-2022 23:34,I might as well just totally discontinue usage of this service. I hope they didn't layoff good staff for high school interns.,5,20,
07-07-2022 23:34,"As of 7/7, this issue has been resolved. I have changed my review to reflect this change It is normally great, but recently the app has been stopping audio randomly, not letting me pause or fast forward, the pop-up doesn't appear so I can't scroll in the song. I have to close the app to stop the music. While listening to podcasts, the podcast will stop and I will have to start over. Due to bugs in the current update, I'm not able to fast forward to where I was.",5,80,
07-07-2022 23:27,"Great choice of music, easy to create playlist and music always at my fingertips 💃",5,0,
07-07-2022 23:27,I am thoroughly enjoying Spotify and the flexibility that I have with this streaming service to create Playlist of my favorite types of music.,5,0,
07-07-2022 23:24,Spotify music player good app,5,0,
07-07-2022 23:24,"I've been a long time user of spotify and love the amount and quality of music I can use, but recently it's like I'm paying for nothing. Everytime I try to load my downloaded songs I have to close the app a couple times before it will load. I pay to have the ability to listen offline and am not getting that.",2,0,
07-07-2022 23:23,I pay for premium and lately its been very aggressive about pausing my music whether im on wifi or data. Its been happening to alot of people ive talked to as well. Please fix it,3,1,
07-07-2022 23:23,Spotify plays all of my favorite songs 🎵,5,0,
07-07-2022 23:22,"A must app. But payment issues in Nepal and can we download the lyrics please. Considering these minor things , Spotify is great app to listen to music",5,0,
07-07-2022 23:22,I gat everything i need right on spotify..,5,0,
07-07-2022 23:21,You can find just about any song I don't get ads.,5,0,
07-07-2022 23:16,I would give this app five stars if it dinin't have so many ads,4,0,
07-07-2022 23:12,New update and a new problem comes up!! Now i can't search for my playlists! Can't queue properly. Uninstalled and reinstalled and it's crashed three times on chromecast in 20 minutes! You guys really are total idiots. And now artists tracks are missing. Utterly useless.,1,21,
07-07-2022 23:09,Really enjoy the music. No technical problems.,5,0,
07-07-2022 23:07,I enjoy listening to my music in Spotify but it's kind of dumb to listen to your songs and get an ad interruption durning a song other wise I would've rate a 5 but I give you 3 rating it could be better,3,0,
07-07-2022 22:59,"Improve feature as like if u right swipe the playlist, they gets queued as well, just like songs",5,12,
07-07-2022 22:58,"Used for a year, and it's better than Pandora, however.. Missing the most basic feature, play history. This is why I refuse to pay. I use Pandora and Spotify to discover new music, and when I can't look up who just played, whats the point really? Edit: Still broken.",1,3,
07-07-2022 22:54,Love this versatile option for exploring and enjoying my music choices,5,0,
07-07-2022 22:43,So many great songs to choose from!!,5,0,
07-07-2022 22:29,"You guys should add JPop to the main genres on the menu, just as you've added Kpop.",1,0,
07-07-2022 22:25,"Using this every day, all the time. Subscription is worth it.",5,0,
07-07-2022 22:20,This app is so hard to navigate on phone if I click a a song a have liked it goes to didn't song I never heard or it might play a demo of the song that is dumb it should play the song,1,0,
07-07-2022 22:02,"Been a great experience, highly recommend.",5,0,
07-07-2022 22:02,Great app for finding your favorite music,5,0,
07-07-2022 22:01,App doesn't even open! Uninstalled it and re downloaded it and nothing still not working !,1,0,
07-07-2022 21:58,"Use to have beats that then turned in apple music,(which did not like at all) found out about Spotify and do not regret getting it.",5,0,
07-07-2022 21:55,On my galaxy s22 this app is unreliable at best. Podcasts drop off or the app crashes and I can't stop the track and Spotify doesn't remember were I was inside of the podcast. It's not usable.,1,0,
07-07-2022 21:54,Excellent choices in music based on my tastes,5,0,
07-07-2022 21:51,"generally good (Spotify is a great service). removing a star because their team seems generally unwilling to listen to feedback from the user community. just go look at their help forums for tons of examples where an issue is reported, backed up by hundreds of users, but no indication they will work on it. please fix the shuffle algorithm! I have a 40 hour playlist but end up hearing the same songs every day.",4,0,
07-07-2022 21:48,"Endless issues, stops and/or starts without any reason, plays episodes I didn't request. Frequently stops and won't play at all. It's the worst of all the podcast players I use - I only use it because I can't get Rogan anywhere else. If it wasn't for Joe Rogan and the Dark Horse podcast, I'd dump it in a heartbeat and never miss it.",1,0,
07-07-2022 21:45,I love the Spotify app. Especially the lyrics feature...I can sing along!,5,0,
07-07-2022 21:45,Love it!!! Great work out tool also.,5,0,
07-07-2022 21:40,Definitely a good app for music or podcasts. The premium subscription thing is probably a bit overpriced though.,4,0,
07-07-2022 21:23,"Nothing. After I registered and pay premium mini I can't play or add, open profile of my account. How it this even possible? Plus daily mox from Spotify aslo marked as empty",2,0,
07-07-2022 21:22,I love that I can listen to my downloaded music without using my data.,5,0,
07-07-2022 21:21,I enjoy spotify.every song I want it right here,5,0,
07-07-2022 21:20,"Love it especially every favorite song i play, especially since I'm a huge music head.",5,0,
07-07-2022 21:19,UI needs work (by that I mean just a simple feature to be added as to swipe down on the mini player and that ends the song )so far so good tho,4,0,
07-07-2022 21:18,"Very spotty servers, laggy mobile and desktop apps that crash and hang with no explaination despite top tier hardware. Catalog shrinking due to political and copywrite nonsense.",1,0,
07-07-2022 21:13,This is the worst podcast player. Everything is harder than it should be.,1,0,
07-07-2022 21:13,I loved when i downloaded it but after like one week it's forcing to buy the premium version. I can't even play i single song without buying it. It's really annoying! I loved this app & keep wanted to use it but...,4,0,
07-07-2022 21:12,I don't understand why Spotify needs my mic in order to work. Otherwise I have no trouble with the app.,4,0,
07-07-2022 21:09,It was a ok app didn't have it that long was use to pandora music playing guess I will try it again some day,3,0,
07-07-2022 21:09,"Best streaming music and podcast app. Especially if you like discovering new music, this app is for you.",4,0,
07-07-2022 21:06,"Didn't think I would enjoy spotify, I couldn't have been more wrong. Dr",5,0,
07-07-2022 21:01,"I have good internet connection , but system keep saying that im not connected Whats wrong with this ? I have same problem everytime i need to buy a premium please fix",1,0,
07-07-2022 21:00,It's the best music app to listen to your favorites songs,5,0,
07-07-2022 20:57,Everything works and sounds great.,5,0,
07-07-2022 20:55,Good stuff on spotify,5,0,
07-07-2022 20:52,It takes so long just to download,1,0,
07-07-2022 20:52,Ok so here's the deal Spotify has this new update where they add there recommended songs on there...this is a problem because you come to Spotify yo listen to your Playlist and the music you like now all you here on YOUR Playlist is songs you don't know and can't sing along to...the only way to get rid of it is by adding at least 15 songs to your Playlist! So me being like ok I did so...for awhile everything was good but the Spotify kept playing songs that I didn't add! USELESS!!!,2,0,
07-07-2022 20:41,This app is good but pls make an update where i can delete recent played pls PLSS I BEG YOU,4,0,
07-07-2022 20:40,"Long time user. Lately it's been full of glitches. Can't control the app, it always says Spotify is trying to play, it randomly pauses whatever you're listening to every few minutes. It's almost unusable right now. Its a shame because it's been my go to for so long 😕",1,0,
07-07-2022 20:29,I love this app but when i try to listen to my fav song it puts something else that's why i am giving you 1 star make it ok please,1,0,
07-07-2022 20:24,Love Spotify I recemend it to all my friends absolutely love the blend play list,5,0,
07-07-2022 20:23,I just wish for better sound quality and a light mode option,4,0,
07-07-2022 20:22,I pay for Spotify premium now because I don't like ads but Amazon music was absolutely atrocious when it came to podcasts. I have had zero issues with Spotify at anytime for anything!,5,0,
07-07-2022 20:21,Easy to use enyable and entertainable,3,0,
07-07-2022 20:19,"It works only when you open it, it's getting hard to use.",1,0,
07-07-2022 20:14,"I don't know if it is just my headphones, my device, or the app but it only makes the background sound and the shouting audible, but the melody in the songs doesn't play at all. If this problem is fixed I will rate 5 stars.",1,0,
07-07-2022 20:05,"30 mins 1-2 ads (pc), 10 mins 3 ads (android/ios)",1,0,
07-07-2022 20:05,Every time i wanna play a song. It plays the wrong song that i dont like. Please fix this,1,0,
07-07-2022 20:04,My favourite app. The perfect one. Love you Spotify 💜,5,0,
07-07-2022 20:03,A huge collection of music,5,0,
07-07-2022 20:03,"Amazing for music. Glitchy and extremely unreliable for podcasts. Please fix it asap, Premium doesn't feel very premium anymore. Edit: One year later and the issue remains. 2 star becomes 1 star.",1,0,
07-07-2022 20:02,I've used spotify for years and have payed for premium for a few years now. Recently the app has started skipping and cutting the music like a broken record. The problem stops when my phone screen is either unlocked or at least on. I've tried all of the recommended fixes online. None of them have worked. If the problem persists I will be canceling my premium subscription.,1,1,
07-07-2022 20:02,"Does whatever it wants, it's easily the worst of the apps similar to it. It turns podcasts on or off at will and changes the podcast mid episode and loses its place which can be annoying to go back and track down where you left off. All this especially since 99% of the time I'm using the app while driving. Not a fan but I got a prompt to review the app so here it is.",2,0,
07-07-2022 19:57,"Very interesting! great format , real lovely",4,0,
07-07-2022 19:49,"This is probably just a personal experience, but I've reinstalled the app three times, restarted my phone, and cleared the cache twice but the app won't work. It will open and just show me the logo. I'm not even given the option to sign in.",2,0,
07-07-2022 19:46,Ever time I try to listen to a certain song it always play something different.,3,0,
07-07-2022 19:42,Very good selection of music,5,0,
07-07-2022 19:41,Wonderful songs apps,4,0,
07-07-2022 19:40,Spotify has introduced me to so much great music based on what I already listen to. Every music lover should have this app!,5,0,
07-07-2022 19:35,"After few minues of installing the app, and after I opened it, I was surprised by the ammount of restrictions that you add to the app, to a level that you maked it dead. It is like someone is in a prison or detention. I hate how you put the users in this situation to pay premium which is not accepted. Although, if you would like to make the app better, at least show how it is cool and useful for at least the first few days, then I might think if maybe I would like to purchase the premium.",1,0,
07-07-2022 19:35,Just awesome and easy,5,1,
07-07-2022 19:30,The fact that the sometimes you can't end group session and needing to reinstall it every time is cancer. Because of that sometimes the reinstalled app can't open. You can't even do a damn group session on the desktop like bro it's 2022 how badly advance do you want it to be.,1,0,
07-07-2022 19:28,i love it!!! very useful and worth it u should try,5,1,
07-07-2022 19:23,"Love the app, but somehow now it doesn't show me audio controls for podcasts. Meaning I can't pause, skip, go back, or whatever. :/",3,0,
07-07-2022 19:11,"I got Spotify premium but why can't I click the shuffle button multiple times, now it just starts nd pauses the song. Plz fix its annoying",2,0,
07-07-2022 19:10,"Best music app but it has flaws, im on android and if i plug in my headphones spotify automatically starts playing without me goig into the app. Another flaw is that its gonna play ads every 30 mins but its more like every 10 minutes. Great app overall tho",4,0,
07-07-2022 19:07,Spotify podcast suck so much a**. The absolute only reason I use it is to occasionally listen to Rogan... unfortunately it barely works. Spotify should gtfo of podcast because they can't even make a reliable podcast player... POS.,1,0,
07-07-2022 19:06,"My playlists are not on spotify mobile so I can't do anything on it. Linked account on laptop, etc work fine. Only mobile. 1 star.",1,1,
07-07-2022 19:06,Too many advertisements. Had to listen to 10 advertisements in a row before finally listening to some music,1,0,
07-07-2022 19:05,"Play bar disappears and you cannot skip or pause playing episode, only way it comes back is with a force close.",2,1,
07-07-2022 18:58,Love using this podcast,5,0,
07-07-2022 18:58,"You guys are making this app worst day by day. You need to understand what the users demand. Just don't think about your so called business. For example, today I was playing my liked song and it jumped into another playlist. And now I can't even change the song or playlist. What the heck is this?",2,0,
07-07-2022 18:55,Spotify premium is great app to play all your fav music!,5,0,
07-07-2022 18:51,Why you added that hiding feature? Because it sucks when I want to unhide any song!,1,0,
07-07-2022 18:50,Fantastic app bc it so cool an easy to use,5,0,
07-07-2022 18:49,Well worth it for an infinity of songs and especially because there aren't any lame whining Canadian neil young songs...🤣,5,0,
07-07-2022 18:48,Don't have any word for this app Brilliant app,5,0,
07-07-2022 18:47,"Love this app, however there is a bug where the player is not showing and its becoming really annoying.",3,1,
07-07-2022 18:45,My music keeps stopping for no reason. The web player for computers is way better than the app.,2,0,
07-07-2022 18:43,You have to buy premium for the app to work correctly,1,1,
07-07-2022 18:41,Downloaded episodes don't play without internet. What's the point,1,0,
07-07-2022 18:26,Best music player in the world love you spotify 💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗,5,0,
07-07-2022 18:25,wowwwwwww one of the best audio play music platform i love it. awesome.,5,0,
07-07-2022 18:24,"Moved to Deezer after constant skipping of tracks or restarting then , plus random shut down ..just because you are the largest streaming company does not mean you can provide a substandard app to your paying customer's, I would advise not starting a payment subscription right now as these issues have been going on for months , my subscription is now cancelled and I've moved to Deezer which is a far superior streaming service .",1,0,
07-07-2022 18:23,"I can't give this 5 stars because they took one of my absolute favorites (planet net, by the subdigitals) off here completely😔. But i'll give 4 for everything else",4,0,
07-07-2022 18:21,"Great app for playing music, although when I search up a song I want to play, after all the adverts have played, I have to skip through multiple different songs and sometimes I don't have enough skips to get to the song I want so most of the time I go on yt and play it because I can't be bothered waiting for songs i don't know to finish playing!",4,0,
07-07-2022 18:18,"I would have rated it 5 but the lyrics in songs are in tht(ex.korean,telugu) language only i mean english too and I took subcription of a week and it just wont let me see the download option😓",3,0,
07-07-2022 18:18,Amazing app nd whatever song u search🔍... U r gonna find it.... It's so flexible to use nd really good audio🔊 quality 🥰,4,0,
07-07-2022 18:09,"These new updates suck Are you going to fix the offline mode, because when i dont have data i want to open my downloaded playlist, an all i get is a black screen, i shouldnt need more data to play something that is already downloaded. For now im going to cancel my suscription, i dont want to live with this again, ill try youtube music",1,0,
07-07-2022 18:08,"Has been bugging out recently. Won't show what I'm playing, will randomly stop, isn't keeping track of playlists",3,0,
07-07-2022 18:08,It's pretty cool I like it but too much ads and lyrics in songs are wrong but still I like it,3,0,
07-07-2022 18:06,When I try to watch a podcast using Spotify on my t.v it won't show me the image,1,0,
07-07-2022 18:04,"Echoing the feedback from other premium users - the app was working perfectly fine until a few months ago. Now podcasts and music pause without obvious reasons, and some of the buttons disappear randomly. It's really frustrating.",3,0,
07-07-2022 17:54,"Covid spam, crashing, hard to navigate. Takes forever to load list of episodes. No fast forward. Buy premium to skip song lol.",1,0,
07-07-2022 17:47,This is best app because all songs are available on it and also my favourite Kaira l love *Spotify* Thank you *Spotify*for this you are amazing,5,0,
07-07-2022 17:46,The hell is wrong with Spotify. It always play the wrong music,1,0,
07-07-2022 17:41,Why can't I use the app for a few days now? I tried uninstalling installing. Even rebooting my phone and yet nothing happens. I need to stream.,3,0,
07-07-2022 17:38,"The User Interface needs to be a little more usable when it comes to reporting songs with swear words in as some are missed. Also, they do not include certain swear words into the explicit category so I will often hear s*** in songs and no E next to them.",4,0,
07-07-2022 17:37,Best music app so far,5,0,
07-07-2022 17:35,"Hi, I changed my account to 2 accounts, the monthly fee went up but the changes didn't happen, when you don't do your job properly, how do you expect to receive the fee?",1,0,
07-07-2022 17:33,This is a AMAZING app and I feel that it has all of the songs I ever want to play and I am glad I downloaded it.,5,0,
07-07-2022 17:32,Brilliant music experience.,5,0,
07-07-2022 17:29,"I really don't understand how one of the biggest music apps on the planet can be this buggy. Frequently missing the ""now playing"" tab at the bottom of the app, which means all controls (skip, pause, etc) are missing. Randomly says ""no internet connection"" while clearly connected to the internet and streaming. If you search for a song and play it, then let it autoplay similar songs afterwards, you can't go back and listen to the original song without backing out and selecting the song again.",2,28,
07-07-2022 17:26,It's not opening. The app isn't opening,1,0,
07-07-2022 17:25,Best platform for streaming music tbh,5,0,
07-07-2022 17:18,"Was good at one point. A very long time ago. Now just fluffs its own playlists with fake artists. Spotify has discovered its more profitable to pay themselves than it is to pay actual people, and has stuffed its playlists with fluff to smother out actual artists. Couple this with the horrible death spiral that is Daily Mixes (read: same 25 songs you heard yesterday, plus all the songs you tapped ""block"" on- in case you changed your mind) and also F ""car thing"". I have a stereo but yall ruined it",1,0,
07-07-2022 17:16,There is some bug that does not allow the songs to be played in the order it shows in the playlist. Please fix this,3,0,
07-07-2022 17:15,I have premium but it still wont let me download songs for some reason,3,0,
07-07-2022 17:11,"Absolutly love it! My husband and i both have lists,that people follow. .trippylist is one of them.. If you like phish, dave matthews, widespread panic, follow trippylist. Abd tgeres other vands on it",5,0,
07-07-2022 17:09,"Nice app it's handy and most music is on it, you guys should add music soul mate.",5,0,
07-07-2022 17:06,Good but please add an option to rearrange songs in our playlist again. Don't wanna open my PC and Google Chrome again and again just to do it.,4,0,
07-07-2022 17:05,App will not load just flashing Spotify symbol and no customer support to fix it. I've had it since Google music stopped 2 years ago. I've loved Spotify since but for the past week the app won't load. I've uninstalled and installed 90 times but still won't load. Spotify needs custom service and support. You don't value our money or membership if you can't provide that much,1,1,
07-07-2022 16:59,"A little pricey, but am enjoying it....",5,0,
07-07-2022 16:44,Works fine most of the time,4,17,
07-07-2022 16:40,Nice app for music,5,0,
07-07-2022 16:37,It's the best music browser,5,0,
07-07-2022 16:33,"it is a great app but it has a skip limit time now and it does not have the shuffle button anymore it does it automatically and if I click on a song it takes me to a different song that is not the one I chose, I will like to listen to my playlist in pieces 😤",3,0,
07-07-2022 16:28,Number 1 aap in all music apps,5,0,
07-07-2022 16:27,"It's a good app, but I don't like how you have to get premium to unshuffle your playlists.",3,0,
07-07-2022 16:24,Love the app when it's working. I'm paying 10 bucks a month for something to crash every 15 min and I've been waiting for over a month for it to be fixed and it's not the app timer cause I checked. If it's not fixed soon I'll find and pay for another service cause dealing with this for 10 hours a day while I'm at work is ridiculous.,2,0,
07-07-2022 16:20,"Worst designed app I've ever used. Takes ages to load downloaded content, or to download content at all. Every page seems to take way too long to load. Get any other player.",1,1,
07-07-2022 16:20,Great and easy to find your music.,5,0,
07-07-2022 16:19,Best music app no issues or any bugs,5,0,
07-07-2022 16:13,"Great when it works, but crashes 30% of the time I try to use it, need to restart my phone just to get it to work again.",2,0,
07-07-2022 16:09,I love it soo 😍💕much it feel very relief when you 😌listen music But only problem is the adds,5,0,
07-07-2022 16:08,Fantastic and free!,5,0,
07-07-2022 16:07,"I've seen worse UI and UX work on other apps, but not many.",2,0,
07-07-2022 16:06,"The app start to crash very often, at this point it doesn't start anymore.",3,0,
07-07-2022 16:01,Great music application 👌,5,0,
07-07-2022 16:00,Best music app ever ❣❣❣,5,0,
07-07-2022 15:57,"Premium user for 7 years but the app just does not work anymore! The play button is missing, and the app just stops working every 30 seconds when on mobile data!! What am I even paying for at this point? Even when the songs are downloaded and I am ""offline""!! And you can't speak with a human about these issues, there is no telephone number!! Soooooo disappointed 😞. Im also looking into other music options now",1,0,
07-07-2022 15:57,I love Spotify! Not only for music but I listen to podcasts before I go to bed each night. It helps me drift off to sleep 😴,5,0,
07-07-2022 15:54,The app is great. The experience so far has been top notch. Keep it up Spotify!,5,0,
07-07-2022 15:53,The app is good only if you purchase premium.,5,0,
07-07-2022 15:48,It's won't shuffle the songs I have in my library or my liked songs. Since the update it won't shuffle the songs.,2,2,
07-07-2022 15:48,"I love Spotify, but I've been having trouble using it since an Android update from a few days ago (I have a Samsung A50). I can't access any kind of media, whether it be albums, playlists, podcasts. All the songs have disappeared, but I still can see that the playlists (and so on) exists. Please fix this bug!!",4,2,
07-07-2022 15:44,It's really nice as you can make your own playlists but it doesn't show songs by its self. You need to search them and then add them all one by one.,4,0,
07-07-2022 15:43,"*UPDATE* Still no response re my emails. So disappointed. Time to cancel services I think. The status band from the bottom of the screen is gone. I can't pause, skip forward or back etc and it makes navigating the app frustratingly difficult. I have emailed a help request twice now with no response. I've uninstalled and reinstalled. I've logged out and back in. Still nothing. For an app I pay a premium price for I would think somebody would interested in resolving the issue.",1,210,
07-07-2022 15:42,Easy to navigate App with all your fav tunes,5,0,
07-07-2022 15:40,HiFi promised by the end of 2021 yet still not available. All competitors have HiRes music and most have spacial audio. Spotify is so far behind the competition at this point. Can't wait to cancel.,1,0,
07-07-2022 15:40,Never needed to look anywhere else for a specific song.,5,0,
07-07-2022 15:39,Hlo Sir I am Spotify user sir I request your premium plan on payment method in play store i requested you pls open the service in play store payment pls i humble request,1,0,
07-07-2022 15:39,"Spotify has become smoother since my last review, so I have to clear the app out of history a lot less. I'm not a big fan of the new plus button in the bottom right corner. I don't need to make a new playlist so often that a dedicated spot in the menu is necessary and I don't make podcasts at all. This button is functionally pointless for me and moved the other buttons that I used slightly to the left. Overall, still a great app. I'm just nitpicking the constant changes to the UI.",4,147,
07-07-2022 15:36,Constant problems with this app for 2 straight years. All that money and can't put out a good app that simply works...,1,0,
07-07-2022 15:34,Great music. Easy to navigate.,5,0,
07-07-2022 15:31,"I've had Spotify paid subscription for years and love the app, but ever since the last update it randomly stops showing the song that is playing as well as pause stop next etc and the only way to see it again is to reboot my device. Could you please look and fix this?",5,0,
07-07-2022 15:26,"First of all i have it for like 1year now and it super works but rights now It didn't let me in i tried to uninstall it but it still didn't, pls fix this",3,0,
07-07-2022 15:24,"Since you've updated this app, it no longer connects to the dedicated Spotify app on my Pioneer Head unit, only through the phones Bluetooth. This has been proven by people uninstalling and reinstalling an older version though an apk install. Please fix. Zero interest from Spotify brings this down to one star due to lack of any customer service.",1,2,
07-07-2022 15:24,There is no option to download single song. Download is available for full album Only. So add icon to download one by one song.,1,0,
